PRODUCT_ID,NUMBER_OF_SALES,PRODUCT_CATEGORY,TRANSACTION_DATE,DAYNAME,TRANSACTION_TIME,HOUR,REVENUE,STORE_LOCATION,TRANSACTION_DATE,TRANSACTION_TIME,DAY_CLASSIFICATION,MONTH_NAME,TIME_BUCKET
45,1,Tea,6/8/2023,Thu,43:49.0,10,6,Lower Manhattan,6/8/2023,43:49.0,WEEKDAY,Jun,"01,MORNING"
30,1,Coffee,6/8/2023,Thu,44:10.0,10,3,Astoria,6/8/2023,44:10.0,WEEKDAY,Jun,"01,MORNING"
55,1,Tea,6/8/2023,Thu,31:02.0,11,8,Lower Manhattan,6/8/2023,31:02.0,WEEKDAY,Jun,"01,MORNING"
57,1,Tea,6/8/2023,Thu,22:46.0,13,6.2,Astoria,6/8/2023,22:46.0,WEEKDAY,Jun,"02,AFTERNOON"
50,1,Tea,6/8/2023,Thu,43:24.0,13,2.5,Astoria,6/8/2023,43:24.0,WEEKDAY,Jun,"02,AFTERNOON"
76,1,Bakery,6/8/2023,Thu,23:49.0,14,3.5,Hell's Kitchen,6/8/2023,23:49.0,WEEKDAY,Jun,"02,AFTERNOON"
64,1,Flavours,6/8/2023,Thu,59:08.0,15,0.8,Lower Manhattan,6/8/2023,59:08.0,WEEKDAY,Jun,"02,AFTERNOON"
52,1,Tea,6/8/2023,Thu,43:36.0,18,5,Astoria,6/8/2023,43:36.0,WEEKDAY,Jun,"03,EVENING"
42,1,Tea,6/8/2023,Thu,18:33.0,19,2.5,Astoria,6/8/2023,18:33.0,WEEKDAY,Jun,"03,EVENING"
65,1,Flavours,6/9/2023,Fri,56:09.0,6,1.6,Hell's Kitchen,6/9/2023,56:09.0,WEEKDAY,Jun,"01,MORNING"
65,1,Flavours,6/9/2023,Fri,11:25.0,7,1.6,Astoria,6/9/2023,11:25.0,WEEKDAY,Jun,"01,MORNING"
35,1,Coffee,6/9/2023,Fri,38:22.0,7,3.1,Astoria,6/9/2023,38:22.0,WEEKDAY,Jun,"01,MORNING"
37,1,Coffee,6/9/2023,Fri,45:34.0,7,3,Astoria,6/9/2023,45:34.0,WEEKDAY,Jun,"01,MORNING"
69,1,Bakery,6/9/2023,Fri,57:11.0,7,4.06,Lower Manhattan,6/9/2023,57:11.0,WEEKDAY,Jun,"01,MORNING"
38,1,Coffee,6/9/2023,Fri,57:28.0,7,7.5,Lower Manhattan,6/9/2023,57:28.0,WEEKDAY,Jun,"01,MORNING"
46,1,Tea,6/9/2023,Fri,22:57.0,8,2.5,Astoria,6/9/2023,22:57.0,WEEKDAY,Jun,"01,MORNING"
75,1,Bakery,6/9/2023,Fri,33:45.0,9,3.5,Hell's Kitchen,6/9/2023,33:45.0,WEEKDAY,Jun,"01,MORNING"
53,1,Tea,6/9/2023,Fri,38:31.0,9,3,Astoria,6/9/2023,38:31.0,WEEKDAY,Jun,"01,MORNING"
42,1,Tea,6/9/2023,Fri,42:41.0,9,2.5,Lower Manhattan,6/9/2023,42:41.0,WEEKDAY,Jun,"01,MORNING"
38,1,Coffee,6/9/2023,Fri,58:08.0,9,3.75,Lower Manhattan,6/9/2023,58:08.0,WEEKDAY,Jun,"01,MORNING"
52,1,Tea,6/9/2023,Fri,27:51.0,10,5,Lower Manhattan,6/9/2023,27:51.0,WEEKDAY,Jun,"01,MORNING"
39,1,Coffee,6/9/2023,Fri,43:38.0,10,4.25,Astoria,6/9/2023,43:38.0,WEEKDAY,Jun,"01,MORNING"
49,1,Tea,6/9/2023,Fri,58:36.0,10,3,Lower Manhattan,6/9/2023,58:36.0,WEEKDAY,Jun,"01,MORNING"
12,1,Loose Tea,6/9/2023,Fri,53:17.0,11,8.95,Hell's Kitchen,6/9/2023,53:17.0,WEEKDAY,Jun,"01,MORNING"
60,1,Drinking Chocolate,6/9/2023,Fri,00:34.0,17,7.5,Lower Manhattan,6/9/2023,00:34.0,WEEKDAY,Jun,"03,EVENING"
36,1,Coffee,6/9/2023,Fri,18:53.0,17,3.75,Hell's Kitchen,6/9/2023,18:53.0,WEEKDAY,Jun,"03,EVENING"
27,1,Coffee,6/9/2023,Fri,28:20.0,18,7,Hell's Kitchen,6/9/2023,28:20.0,WEEKDAY,Jun,"03,EVENING"
50,1,Tea,6/10/2023,Sat,30:39.0,6,5,Hell's Kitchen,6/10/2023,30:39.0,WEEKDAY,Jun,"01,MORNING"
78,1,Bakery,6/10/2023,Sat,01:09.0,7,4.5,Lower Manhattan,6/10/2023,01:09.0,WEEKDAY,Jun,"01,MORNING"
81,1,Branded,6/10/2023,Sat,03:35.0,7,28,Lower Manhattan,6/10/2023,03:35.0,WEEKDAY,Jun,"01,MORNING"
76,1,Bakery,6/10/2023,Sat,04:25.0,7,3.5,Hell's Kitchen,6/10/2023,04:25.0,WEEKDAY,Jun,"01,MORNING"
59,1,Drinking Chocolate,6/10/2023,Sat,50:56.0,8,4.5,Hell's Kitchen,6/10/2023,50:56.0,WEEKDAY,Jun,"01,MORNING"
71,1,Bakery,6/10/2023,Sat,21:14.0,9,3.75,Astoria,6/10/2023,21:14.0,WEEKDAY,Jun,"01,MORNING"
77,1,Bakery,6/10/2023,Sat,22:07.0,9,3,Hell's Kitchen,6/10/2023,22:07.0,WEEKDAY,Jun,"01,MORNING"
47,1,Tea,6/10/2023,Sat,36:04.0,9,6,Lower Manhattan,6/10/2023,36:04.0,WEEKDAY,Jun,"01,MORNING"
35,1,Coffee,6/10/2023,Sat,38:52.0,9,3.1,Astoria,6/10/2023,38:52.0,WEEKDAY,Jun,"01,MORNING"
77,1,Bakery,6/10/2023,Sat,42:12.0,9,3,Lower Manhattan,6/10/2023,42:12.0,WEEKDAY,Jun,"01,MORNING"
35,1,Coffee,6/10/2023,Sat,58:07.0,9,6.2,Astoria,6/10/2023,58:07.0,WEEKDAY,Jun,"01,MORNING"
84,1,Flavours,6/10/2023,Sat,05:15.0,10,1.6,Hell's Kitchen,6/10/2023,05:15.0,WEEKDAY,Jun,"01,MORNING"
36,1,Coffee,6/10/2023,Sat,10:52.0,10,7.5,Lower Manhattan,6/10/2023,10:52.0,WEEKDAY,Jun,"01,MORNING"
52,1,Tea,6/10/2023,Sat,16:49.0,10,2.5,Astoria,6/10/2023,16:49.0,WEEKDAY,Jun,"01,MORNING"
43,1,Tea,6/10/2023,Sat,25:07.0,10,6,Astoria,6/10/2023,25:07.0,WEEKDAY,Jun,"01,MORNING"
29,1,Coffee,6/10/2023,Sat,30:28.0,10,5,Astoria,6/10/2023,30:28.0,WEEKDAY,Jun,"01,MORNING"
63,1,Flavours,6/10/2023,Sat,40:43.0,10,1.6,Hell's Kitchen,6/10/2023,40:43.0,WEEKDAY,Jun,"01,MORNING"
36,1,Coffee,6/10/2023,Sat,14:09.0,11,7.5,Astoria,6/10/2023,14:09.0,WEEKDAY,Jun,"01,MORNING"
57,1,Tea,6/10/2023,Sat,31:02.0,12,6.2,Hell's Kitchen,6/10/2023,31:02.0,WEEKDAY,Jun,"02,AFTERNOON"
1,1,Coffee beans,6/10/2023,Sat,45:47.0,12,18,Lower Manhattan,6/10/2023,45:47.0,WEEKDAY,Jun,"02,AFTERNOON"
34,1,Coffee,6/10/2023,Sat,38:40.0,13,4.9,Lower Manhattan,6/10/2023,38:40.0,WEEKDAY,Jun,"02,AFTERNOON"
54,1,Tea,6/10/2023,Sat,54:16.0,13,5,Lower Manhattan,6/10/2023,54:16.0,WEEKDAY,Jun,"02,AFTERNOON"
37,1,Coffee,6/11/2023,Sun,31:49.0,6,3,Lower Manhattan,6/11/2023,31:49.0,WEEKDAY,Jun,"01,MORNING"
59,1,Drinking Chocolate,6/11/2023,Sun,30:04.0,7,4.5,Astoria,6/11/2023,30:04.0,WEEKDAY,Jun,"01,MORNING"
82,1,Branded,6/11/2023,Sun,42:16.0,7,12,Astoria,6/11/2023,42:16.0,WEEKDAY,Jun,"01,MORNING"
36,1,Coffee,6/11/2023,Sun,53:03.0,7,3.75,Lower Manhattan,6/11/2023,53:03.0,WEEKDAY,Jun,"01,MORNING"
75,1,Bakery,6/11/2023,Sun,29:14.0,8,3.5,Lower Manhattan,6/11/2023,29:14.0,WEEKDAY,Jun,"01,MORNING"
24,1,Coffee,6/11/2023,Sun,30:17.0,8,6,Astoria,6/11/2023,30:17.0,WEEKDAY,Jun,"01,MORNING"
17,1,Loose Tea,6/11/2023,Sun,35:05.0,8,9.5,Lower Manhattan,6/11/2023,35:05.0,WEEKDAY,Jun,"01,MORNING"
44,1,Tea,6/11/2023,Sun,57:17.0,8,5,Astoria,6/11/2023,57:17.0,WEEKDAY,Jun,"01,MORNING"
63,1,Flavours,6/11/2023,Sun,21:28.0,9,1.6,Astoria,6/11/2023,21:28.0,WEEKDAY,Jun,"01,MORNING"
28,1,Coffee,6/11/2023,Sun,53:17.0,10,4,Astoria,6/11/2023,53:17.0,WEEKDAY,Jun,"01,MORNING"
15,1,Loose Tea,6/11/2023,Sun,14:49.0,14,9.25,Lower Manhattan,6/11/2023,14:49.0,WEEKDAY,Jun,"02,AFTERNOON"
65,1,Flavours,6/11/2023,Sun,19:59.0,14,1.6,Hell's Kitchen,6/11/2023,19:59.0,WEEKDAY,Jun,"02,AFTERNOON"
75,1,Bakery,6/11/2023,Sun,36:31.0,14,3.5,Hell's Kitchen,6/11/2023,36:31.0,WEEKDAY,Jun,"02,AFTERNOON"
52,1,Tea,6/11/2023,Sun,41:02.0,15,5,Astoria,6/11/2023,41:02.0,WEEKDAY,Jun,"02,AFTERNOON"
43,1,Tea,6/12/2023,Mon,05:53.0,7,6,Lower Manhattan,6/12/2023,05:53.0,WEEKDAY,Jun,"01,MORNING"
25,1,Coffee,6/12/2023,Mon,32:50.0,8,2.2,Hell's Kitchen,6/12/2023,32:50.0,WEEKDAY,Jun,"01,MORNING"
79,1,Bakery,6/12/2023,Mon,59:57.0,8,3.75,Astoria,6/12/2023,59:57.0,WEEKDAY,Jun,"01,MORNING"
39,1,Coffee,6/12/2023,Mon,01:27.0,9,8.5,Hell's Kitchen,6/12/2023,01:27.0,WEEKDAY,Jun,"01,MORNING"
22,1,Coffee,6/12/2023,Mon,22:04.0,10,2,Astoria,6/12/2023,22:04.0,WEEKDAY,Jun,"01,MORNING"
25,1,Coffee,6/12/2023,Mon,58:18.0,10,2.2,Hell's Kitchen,6/12/2023,58:18.0,WEEKDAY,Jun,"01,MORNING"
37,1,Coffee,6/12/2023,Mon,22:18.0,13,3,Hell's Kitchen,6/12/2023,22:18.0,WEEKDAY,Jun,"02,AFTERNOON"
69,1,Bakery,6/12/2023,Mon,17:33.0,17,3.25,Hell's Kitchen,6/12/2023,17:33.0,WEEKDAY,Jun,"03,EVENING"
41,1,Coffee,6/12/2023,Mon,30:28.0,17,4.25,Lower Manhattan,6/12/2023,30:28.0,WEEKDAY,Jun,"03,EVENING"
70,1,Bakery,6/12/2023,Mon,53:16.0,17,3.25,Hell's Kitchen,6/12/2023,53:16.0,WEEKDAY,Jun,"03,EVENING"
27,1,Coffee,6/13/2023,Tue,15:55.0,8,3.5,Hell's Kitchen,6/13/2023,15:55.0,WEEKDAY,Jun,"01,MORNING"
65,1,Flavours,6/13/2023,Tue,32:35.0,8,0.8,Hell's Kitchen,6/13/2023,32:35.0,WEEKDAY,Jun,"01,MORNING"
23,1,Coffee,6/13/2023,Tue,35:26.0,8,5,Lower Manhattan,6/13/2023,35:26.0,WEEKDAY,Jun,"01,MORNING"
26,1,Coffee,6/13/2023,Tue,36:47.0,8,3,Astoria,6/13/2023,36:47.0,WEEKDAY,Jun,"01,MORNING"
34,1,Coffee,6/13/2023,Tue,17:49.0,9,4.9,Hell's Kitchen,6/13/2023,17:49.0,WEEKDAY,Jun,"01,MORNING"
73,1,Bakery,6/13/2023,Tue,34:53.0,9,3.75,Lower Manhattan,6/13/2023,34:53.0,WEEKDAY,Jun,"01,MORNING"
78,1,Bakery,6/13/2023,Tue,38:10.0,9,4.5,Hell's Kitchen,6/13/2023,38:10.0,WEEKDAY,Jun,"01,MORNING"
78,1,Bakery,6/13/2023,Tue,41:04.0,9,4.5,Lower Manhattan,6/13/2023,41:04.0,WEEKDAY,Jun,"01,MORNING"
55,1,Tea,6/13/2023,Tue,53:40.0,9,8,Hell's Kitchen,6/13/2023,53:40.0,WEEKDAY,Jun,"01,MORNING"
72,1,Bakery,6/13/2023,Tue,06:44.0,10,3.25,Astoria,6/13/2023,06:44.0,WEEKDAY,Jun,"01,MORNING"
76,1,Bakery,6/13/2023,Tue,31:26.0,10,3.5,Lower Manhattan,6/13/2023,31:26.0,WEEKDAY,Jun,"01,MORNING"
33,1,Coffee,6/13/2023,Tue,51:56.0,10,7,Hell's Kitchen,6/13/2023,51:56.0,WEEKDAY,Jun,"01,MORNING"
71,1,Bakery,6/13/2023,Tue,53:03.0,11,3.75,Astoria,6/13/2023,53:03.0,WEEKDAY,Jun,"01,MORNING"
77,1,Bakery,6/13/2023,Tue,28:47.0,14,3,Hell's Kitchen,6/13/2023,28:47.0,WEEKDAY,Jun,"02,AFTERNOON"
59,1,Drinking Chocolate,6/13/2023,Tue,47:07.0,14,4.5,Astoria,6/13/2023,47:07.0,WEEKDAY,Jun,"02,AFTERNOON"
45,1,Tea,6/13/2023,Tue,14:54.0,16,3,Astoria,6/13/2023,14:54.0,WEEKDAY,Jun,"03,EVENING"
47,1,Tea,6/13/2023,Tue,36:37.0,18,3,Astoria,6/13/2023,36:37.0,WEEKDAY,Jun,"03,EVENING"
32,1,Coffee,6/13/2023,Tue,52:33.0,18,3,Astoria,6/13/2023,52:33.0,WEEKDAY,Jun,"03,EVENING"
50,1,Tea,6/13/2023,Tue,30:18.0,20,5,Hell's Kitchen,6/13/2023,30:18.0,WEEKDAY,Jun,"04,NIGHT"
45,1,Tea,6/14/2023,Wed,06:16.0,8,6,Lower Manhattan,6/14/2023,06:16.0,WEEKDAY,Jun,"01,MORNING"
45,1,Tea,6/14/2023,Wed,17:01.0,8,3,Astoria,6/14/2023,17:01.0,WEEKDAY,Jun,"01,MORNING"
41,1,Coffee,6/14/2023,Wed,17:38.0,8,4.25,Hell's Kitchen,6/14/2023,17:38.0,WEEKDAY,Jun,"01,MORNING"
60,1,Drinking Chocolate,6/14/2023,Wed,21:28.0,8,3.75,Hell's Kitchen,6/14/2023,21:28.0,WEEKDAY,Jun,"01,MORNING"
30,1,Coffee,6/14/2023,Wed,29:51.0,8,6,Lower Manhattan,6/14/2023,29:51.0,WEEKDAY,Jun,"01,MORNING"
45,1,Tea,6/14/2023,Wed,30:02.0,8,3,Astoria,6/14/2023,30:02.0,WEEKDAY,Jun,"01,MORNING"
76,1,Bakery,6/14/2023,Wed,30:43.0,8,3.5,Hell's Kitchen,6/14/2023,30:43.0,WEEKDAY,Jun,"01,MORNING"
71,1,Bakery,6/14/2023,Wed,30:00.0,9,3.75,Lower Manhattan,6/14/2023,30:00.0,WEEKDAY,Jun,"01,MORNING"
42,1,Tea,6/14/2023,Wed,32:53.0,9,5,Astoria,6/14/2023,32:53.0,WEEKDAY,Jun,"01,MORNING"
29,1,Coffee,6/14/2023,Wed,33:02.0,9,5,Astoria,6/14/2023,33:02.0,WEEKDAY,Jun,"01,MORNING"
84,1,Flavours,6/14/2023,Wed,43:04.0,9,1.6,Lower Manhattan,6/14/2023,43:04.0,WEEKDAY,Jun,"01,MORNING"
75,1,Bakery,6/14/2023,Wed,44:38.0,9,3.5,Lower Manhattan,6/14/2023,44:38.0,WEEKDAY,Jun,"01,MORNING"
34,1,Coffee,6/14/2023,Wed,47:24.0,9,2.45,Hell's Kitchen,6/14/2023,47:24.0,WEEKDAY,Jun,"01,MORNING"
39,1,Coffee,6/14/2023,Wed,52:25.0,9,8.5,Lower Manhattan,6/14/2023,52:25.0,WEEKDAY,Jun,"01,MORNING"
52,1,Tea,6/14/2023,Wed,03:21.0,10,5,Hell's Kitchen,6/14/2023,03:21.0,WEEKDAY,Jun,"01,MORNING"
45,1,Tea,6/14/2023,Wed,17:54.0,10,3,Hell's Kitchen,6/14/2023,17:54.0,WEEKDAY,Jun,"01,MORNING"
76,1,Bakery,6/14/2023,Wed,44:37.0,10,3.5,Astoria,6/14/2023,44:37.0,WEEKDAY,Jun,"01,MORNING"
13,1,Loose Tea,6/14/2023,Wed,55:47.0,10,8.95,Astoria,6/14/2023,55:47.0,WEEKDAY,Jun,"01,MORNING"
78,1,Bakery,6/14/2023,Wed,06:17.0,14,4.5,Lower Manhattan,6/14/2023,06:17.0,WEEKDAY,Jun,"02,AFTERNOON"
45,1,Tea,6/14/2023,Wed,16:04.0,14,3,Astoria,6/14/2023,16:04.0,WEEKDAY,Jun,"02,AFTERNOON"
54,1,Tea,6/14/2023,Wed,13:42.0,17,5,Astoria,6/14/2023,13:42.0,WEEKDAY,Jun,"03,EVENING"
48,1,Tea,6/14/2023,Wed,23:20.0,17,2.5,Lower Manhattan,6/14/2023,23:20.0,WEEKDAY,Jun,"03,EVENING"
36,1,Coffee,6/14/2023,Wed,05:55.0,18,3.75,Hell's Kitchen,6/14/2023,05:55.0,WEEKDAY,Jun,"03,EVENING"
77,1,Bakery,6/14/2023,Wed,05:17.0,19,3,Astoria,6/14/2023,05:17.0,WEEKDAY,Jun,"03,EVENING"
29,1,Coffee,6/15/2023,Thu,00:35.0,7,2.5,Hell's Kitchen,6/15/2023,00:35.0,WEEKDAY,Jun,"01,MORNING"
75,1,Bakery,6/15/2023,Thu,11:26.0,7,3.5,Lower Manhattan,6/15/2023,11:26.0,WEEKDAY,Jun,"01,MORNING"
29,1,Coffee,6/15/2023,Thu,58:30.0,7,5,Astoria,6/15/2023,58:30.0,WEEKDAY,Jun,"01,MORNING"
59,1,Drinking Chocolate,6/15/2023,Thu,01:37.0,8,4.5,Astoria,6/15/2023,01:37.0,WEEKDAY,Jun,"01,MORNING"
36,1,Coffee,6/15/2023,Thu,08:42.0,8,3.75,Lower Manhattan,6/15/2023,08:42.0,WEEKDAY,Jun,"01,MORNING"
23,1,Coffee,6/15/2023,Thu,17:02.0,8,2.5,Astoria,6/15/2023,17:02.0,WEEKDAY,Jun,"01,MORNING"
56,1,Tea,6/15/2023,Thu,23:43.0,8,2.55,Astoria,6/15/2023,23:43.0,WEEKDAY,Jun,"01,MORNING"
44,1,Tea,6/15/2023,Thu,36:19.0,8,5,Lower Manhattan,6/15/2023,36:19.0,WEEKDAY,Jun,"01,MORNING"
44,1,Tea,6/15/2023,Thu,23:27.0,9,5,Astoria,6/15/2023,23:27.0,WEEKDAY,Jun,"01,MORNING"
87,1,Coffee,6/15/2023,Thu,32:41.0,9,6,Lower Manhattan,6/15/2023,32:41.0,WEEKDAY,Jun,"01,MORNING"
55,1,Tea,6/15/2023,Thu,02:19.0,10,4,Lower Manhattan,6/15/2023,02:19.0,WEEKDAY,Jun,"01,MORNING"
55,1,Tea,6/15/2023,Thu,31:20.0,10,8,Astoria,6/15/2023,31:20.0,WEEKDAY,Jun,"01,MORNING"
63,1,Flavours,6/15/2023,Thu,34:04.0,10,1.6,Astoria,6/15/2023,34:04.0,WEEKDAY,Jun,"01,MORNING"
65,1,Flavours,6/8/2023,Thu,27:49.0,10,1.6,Lower Manhattan,6/8/2023,27:49.0,WEEKDAY,Jun,"01,MORNING"
38,1,Coffee,6/9/2023,Fri,17:27.0,10,3.75,Astoria,6/9/2023,17:27.0,WEEKDAY,Jun,"01,MORNING"
57,1,Tea,6/10/2023,Sat,36:43.0,9,3.1,Astoria,6/10/2023,36:43.0,WEEKDAY,Jun,"01,MORNING"
65,1,Flavours,6/14/2023,Wed,42:36.0,10,0.8,Lower Manhattan,6/14/2023,42:36.0,WEEKDAY,Jun,"01,MORNING"
56,1,Tea,6/15/2023,Thu,50:50.0,10,5.1,Astoria,6/15/2023,50:50.0,WEEKDAY,Jun,"01,MORNING"
30,1,Coffee,6/15/2023,Thu,54:00.0,10,6,Lower Manhattan,6/15/2023,54:00.0,WEEKDAY,Jun,"01,MORNING"
29,1,Coffee,6/15/2023,Thu,29:30.0,11,2.5,Lower Manhattan,6/15/2023,29:30.0,WEEKDAY,Jun,"01,MORNING"
40,1,Coffee,6/15/2023,Thu,37:28.0,11,7.5,Lower Manhattan,6/15/2023,37:28.0,WEEKDAY,Jun,"01,MORNING"
87,1,Coffee,6/15/2023,Thu,14:45.0,13,2.1,Hell's Kitchen,6/15/2023,14:45.0,WEEKDAY,Jun,"02,AFTERNOON"
60,1,Drinking Chocolate,6/15/2023,Thu,46:58.0,15,3.75,Lower Manhattan,6/15/2023,46:58.0,WEEKDAY,Jun,"02,AFTERNOON"
29,1,Coffee,6/15/2023,Thu,20:32.0,16,2.5,Astoria,6/15/2023,20:32.0,WEEKDAY,Jun,"03,EVENING"
79,1,Bakery,6/15/2023,Thu,27:33.0,17,3.75,Hell's Kitchen,6/15/2023,27:33.0,WEEKDAY,Jun,"03,EVENING"
28,1,Coffee,6/15/2023,Thu,47:53.0,17,2,Hell's Kitchen,6/15/2023,47:53.0,WEEKDAY,Jun,"03,EVENING"
40,1,Coffee,6/15/2023,Thu,13:17.0,19,7.5,Hell's Kitchen,6/15/2023,13:17.0,WEEKDAY,Jun,"03,EVENING"
35,1,Coffee,6/15/2023,Thu,42:56.0,19,6.2,Astoria,6/15/2023,42:56.0,WEEKDAY,Jun,"03,EVENING"
60,1,Drinking Chocolate,6/16/2023,Fri,15:46.0,6,7.5,Lower Manhattan,6/16/2023,15:46.0,WEEKDAY,Jun,"01,MORNING"
58,1,Drinking Chocolate,6/16/2023,Fri,34:12.0,6,7,Hell's Kitchen,6/16/2023,34:12.0,WEEKDAY,Jun,"01,MORNING"
5,1,Coffee beans,6/16/2023,Fri,02:39.0,7,15,Hell's Kitchen,6/16/2023,02:39.0,WEEKDAY,Jun,"01,MORNING"
37,1,Coffee,6/16/2023,Fri,21:12.0,8,3,Hell's Kitchen,6/16/2023,21:12.0,WEEKDAY,Jun,"01,MORNING"
40,1,Coffee,6/16/2023,Fri,10:41.0,9,3.75,Astoria,6/16/2023,10:41.0,WEEKDAY,Jun,"01,MORNING"
55,1,Tea,6/16/2023,Fri,33:10.0,9,4,Astoria,6/16/2023,33:10.0,WEEKDAY,Jun,"01,MORNING"
56,1,Tea,6/16/2023,Fri,48:00.0,9,2.55,Astoria,6/16/2023,48:00.0,WEEKDAY,Jun,"01,MORNING"
24,1,Coffee,6/16/2023,Fri,13:50.0,10,3,Astoria,6/16/2023,13:50.0,WEEKDAY,Jun,"01,MORNING"
25,1,Coffee,6/16/2023,Fri,19:28.0,10,4.4,Astoria,6/16/2023,19:28.0,WEEKDAY,Jun,"01,MORNING"
29,1,Coffee,6/16/2023,Fri,20:12.0,10,2.5,Hell's Kitchen,6/16/2023,20:12.0,WEEKDAY,Jun,"01,MORNING"
63,1,Flavours,6/16/2023,Fri,46:59.0,10,1.6,Lower Manhattan,6/16/2023,46:59.0,WEEKDAY,Jun,"01,MORNING"
33,1,Coffee,6/16/2023,Fri,51:33.0,10,3.5,Lower Manhattan,6/16/2023,51:33.0,WEEKDAY,Jun,"01,MORNING"
45,1,Tea,6/16/2023,Fri,13:21.0,11,3,Hell's Kitchen,6/16/2023,13:21.0,WEEKDAY,Jun,"01,MORNING"
28,1,Coffee,6/16/2023,Fri,53:56.0,11,4,Astoria,6/16/2023,53:56.0,WEEKDAY,Jun,"01,MORNING"
74,1,Bakery,6/16/2023,Fri,54:07.0,13,3.5,Astoria,6/16/2023,54:07.0,WEEKDAY,Jun,"02,AFTERNOON"
59,1,Drinking Chocolate,6/16/2023,Fri,47:32.0,16,4.5,Lower Manhattan,6/16/2023,47:32.0,WEEKDAY,Jun,"03,EVENING"
34,1,Coffee,6/16/2023,Fri,55:51.0,16,4.9,Hell's Kitchen,6/16/2023,55:51.0,WEEKDAY,Jun,"03,EVENING"
30,1,Coffee,6/16/2023,Fri,55:52.0,17,3,Hell's Kitchen,6/16/2023,55:52.0,WEEKDAY,Jun,"03,EVENING"
30,1,Coffee,6/16/2023,Fri,04:33.0,18,3,Hell's Kitchen,6/16/2023,04:33.0,WEEKDAY,Jun,"03,EVENING"
30,1,Coffee,6/16/2023,Fri,54:58.0,18,3,Astoria,6/16/2023,54:58.0,WEEKDAY,Jun,"03,EVENING"
28,1,Coffee,6/17/2023,Sat,33:55.0,6,2,Lower Manhattan,6/17/2023,33:55.0,WEEKDAY,Jun,"01,MORNING"
30,1,Coffee,6/17/2023,Sat,49:53.0,6,3,Lower Manhattan,6/17/2023,49:53.0,WEEKDAY,Jun,"01,MORNING"
3,1,Coffee beans,6/17/2023,Sat,24:07.0,10,14.75,Astoria,6/17/2023,24:07.0,WEEKDAY,Jun,"01,MORNING"
13,1,Loose Tea,6/17/2023,Sat,24:42.0,10,8.95,Lower Manhattan,6/17/2023,24:42.0,WEEKDAY,Jun,"01,MORNING"
52,1,Tea,6/17/2023,Sat,28:43.0,10,2.5,Astoria,6/17/2023,28:43.0,WEEKDAY,Jun,"01,MORNING"
64,1,Flavours,6/17/2023,Sat,42:11.0,10,1.6,Lower Manhattan,6/17/2023,42:11.0,WEEKDAY,Jun,"01,MORNING"
87,1,Coffee,6/17/2023,Sat,13:41.0,11,3,Hell's Kitchen,6/17/2023,13:41.0,WEEKDAY,Jun,"01,MORNING"
74,1,Bakery,6/17/2023,Sat,49:08.0,12,3.5,Lower Manhattan,6/17/2023,49:08.0,WEEKDAY,Jun,"02,AFTERNOON"
25,1,Coffee,6/17/2023,Sat,18:52.0,13,2.2,Astoria,6/17/2023,18:52.0,WEEKDAY,Jun,"02,AFTERNOON"
73,1,Bakery,6/17/2023,Sat,19:33.0,13,3.75,Astoria,6/17/2023,19:33.0,WEEKDAY,Jun,"02,AFTERNOON"
49,1,Tea,6/17/2023,Sat,40:34.0,14,3,Lower Manhattan,6/17/2023,40:34.0,WEEKDAY,Jun,"02,AFTERNOON"
42,1,Tea,6/17/2023,Sat,11:06.0,18,2.5,Lower Manhattan,6/17/2023,11:06.0,WEEKDAY,Jun,"03,EVENING"
26,1,Coffee,6/17/2023,Sat,32:28.0,18,6,Astoria,6/17/2023,32:28.0,WEEKDAY,Jun,"03,EVENING"
22,1,Coffee,6/18/2023,Sun,07:23.0,6,4,Lower Manhattan,6/18/2023,07:23.0,WEEKDAY,Jun,"01,MORNING"
38,1,Coffee,6/18/2023,Sun,15:55.0,7,3.75,Hell's Kitchen,6/18/2023,15:55.0,WEEKDAY,Jun,"01,MORNING"
48,1,Tea,6/18/2023,Sun,39:38.0,7,2.5,Lower Manhattan,6/18/2023,39:38.0,WEEKDAY,Jun,"01,MORNING"
34,1,Coffee,6/18/2023,Sun,44:38.0,7,4.9,Astoria,6/18/2023,44:38.0,WEEKDAY,Jun,"01,MORNING"
19,1,Packaged Chocolate,6/18/2023,Sun,45:23.0,7,6.4,Hell's Kitchen,6/18/2023,45:23.0,WEEKDAY,Jun,"01,MORNING"
61,1,Drinking Chocolate,6/18/2023,Sun,12:57.0,9,9.5,Lower Manhattan,6/18/2023,12:57.0,WEEKDAY,Jun,"01,MORNING"
41,1,Coffee,6/18/2023,Sun,14:24.0,9,12.75,Lower Manhattan,6/18/2023,14:24.0,WEEKDAY,Jun,"01,MORNING"
35,1,Coffee,6/18/2023,Sun,15:46.0,9,6.2,Hell's Kitchen,6/18/2023,15:46.0,WEEKDAY,Jun,"01,MORNING"
50,1,Tea,6/18/2023,Sun,24:17.0,9,5,Hell's Kitchen,6/18/2023,24:17.0,WEEKDAY,Jun,"01,MORNING"
41,1,Coffee,6/18/2023,Sun,44:56.0,9,4.25,Hell's Kitchen,6/18/2023,44:56.0,WEEKDAY,Jun,"01,MORNING"
52,1,Tea,6/18/2023,Sun,55:20.0,9,2.5,Astoria,6/18/2023,55:20.0,WEEKDAY,Jun,"01,MORNING"
